Symbol,Date,open,high,low,close,adjusted close,volume,dividend amount,Close_diff
AMZN,2016-09-23,779.97,807.75,771.0,805.75,40.2875,13385450,0.0,27.230000000000015
AMZN,2016-09-30,801.8,839.95,797.145,837.31,41.8655,20245889,0.0,31.559999999999945
AMZN,2016-10-07,836.0,847.21,830.26,839.43,41.9715,14299058,0.0,2.1200000000000045
AMZN,2016-10-14,843.25,845.2,821.21,822.96,41.148,13886940,0.0,-16.469999999999914
AMZN,2016-10-21,821.5,823.26,803.1,818.99,40.9495,13909671,0.0,-3.9700000000000273
AMZN,2016-10-28,824.95,843.09,774.61,776.32,38.816,29554817,0.0,-42.66999999999996
AMZN,2016-11-04,781.03,800.84,753.2301,755.05,37.7525,24739857,0.0,-21.270000000000092
AMZN,2016-11-11,771.64,791.7399,717.7,739.01,36.9505,37329653,0.0,-16.039999999999964
AMZN,2016-11-18,745.51,767.74,710.1,760.16,38.008,25789440,0.0,21.149999999999977
AMZN,2016-11-25,766.0,792.4,765.11,780.37,39.0185,15303225,0.0,20.21000000000004
AMZN,2016-12-02,776.99,777.0,736.7,740.34,37.017,20564418,0.0,-40.02999999999997
AMZN,2016-12-09,745.0,773.79,742.0,768.66,38.433,17454906,0.0,28.319999999999936
AMZN,2016-12-16,766.4,782.46,754.0,757.77,37.8885,22354215,0.0,-10.889999999999986
AMZN,2016-12-23,758.89,774.39,756.16,760.59,38.0295,12386665,0.0,2.82000000000005
AMZN,2016-12-30,763.4,780.0,748.28,749.87,37.4935,13237498,0.0,-10.720000000000027
AMZN,2017-01-06,757.92,799.44,747.7,795.99,39.7995,17847894,0.0,46.120000000000005
AMZN,2017-01-13,798.0,821.65,789.51,817.14,40.857,17663136,0.0,21.149999999999977
AMZN,2017-01-20,815.7,816.02,803.44,808.33,40.4165,11941710,0.0,-8.809999999999945
AMZN,2017-01-27,806.8,843.84,805.08,835.77,41.7885,16377315,0.0,27.43999999999994
AMZN,2017-02-03,833.0,842.49,804.0,810.2,40.51,28953978,0.0,-25.569999999999936
AMZN,2017-02-10,809.8,828.0,803.0,827.46,41.373,15135934,0.0,17.25999999999999
AMZN,2017-02-17,831.62,847.27,828.55,845.07,42.2535,15760855,0.0,17.610000000000014
AMZN,2017-02-24,848.84,860.86,837.7501,845.24,42.262,13274660,0.0,0.169999999999959
AMZN,2017-03-03,842.38,854.83,839.67,849.88,42.494,12351092,0.0,4.639999999999986
AMZN,2017-03-10,845.23,857.35,841.12,852.46,42.623,11630862,0.0,2.580000000000041
AMZN,2017-03-17,851.77,855.69,847.11,852.31,42.6155,11829133,0.0,-0.1500000000000909
AMZN,2017-03-24,851.51,862.795,839.05,845.61,42.2805,13415481,0.0,-6.699999999999932
AMZN,2017-03-31,838.07,890.35,833.5,886.54,44.327,17003520,0.0,40.92999999999995
AMZN,2017-04-07,888.0,923.72,885.42,894.88,44.744,25966786,0.0,8.340000000000032
AMZN,2017-04-13,899.63,911.24,884.49,884.67,44.2335,11827767,0.0,-10.210000000000036
AMZN,2017-04-21,887.5,910.5,887.5,898.53,44.9265,13959088,0.0,13.860000000000014
AMZN,2017-04-28,908.68,949.59,903.0,924.99,46.2495,20582964,0.0,26.46000000000004
AMZN,2017-05-05,927.8,954.4,927.8,934.15,46.7075,17998398,0.0,9.159999999999968
AMZN,2017-05-12,940.95,962.79,939.21,961.35,48.0675,14425756,0.0,27.200000000000045
AMZN,2017-05-19,958.73,970.06,944.12,959.84,47.992,20092230,0.0,-1.509999999999991
AMZN,2017-05-26,964.0,999.0,962.9,995.78,49.789,15548790,0.0,35.93999999999994
AMZN,2017-06-02,996.51,1008.48,982.16,1006.73,50.3365,13257547,0.0,10.950000000000044
AMZN,2017-06-09,1007.23,1016.5,927.0,978.31,48.9155,19126886,0.0,-28.420000000000076
AMZN,2017-06-16,967.0,999.75,945.0,987.71,49.3855,34388306,0.0,9.400000000000093
AMZN,2017-06-23,1017.0,1017.0,989.9,1003.74,50.187,16768161,0.0,16.029999999999973
AMZN,2017-06-30,1008.5,1009.8,965.25,968.0,48.4,18347096,0.0,-35.74000000000001
AMZN,2017-07-07,972.79,980.11,951.0001,978.76,48.938,12307935,0.0,10.759999999999993
AMZN,2017-07-14,985.0,1008.55,983.5,1001.81,50.0905,14833246,0.0,23.049999999999955
AMZN,2017-07-21,1004.69,1034.97,1003.81,1025.67,51.2835,16173453,0.0,23.860000000000127
AMZN,2017-07-28,1028.34,1083.31,1001.0,1020.04,51.002,26003463,0.0,-5.630000000000109
AMZN,2017-08-04,1019.05,1019.05,981.73,987.58,49.379,21592973,0.0,-32.45999999999992
AMZN,2017-08-11,990.65,996.28,951.38,967.99,48.3995,17950022,0.0,-19.590000000000032
AMZN,2017-08-18,978.41,991.74,954.65,958.47,47.9235,15261919,0.0,-9.519999999999982
AMZN,2017-08-25,957.57,967.93,941.14,945.26,47.263,16696480,0.0,-13.210000000000036
AMZN,2017-09-01,946.54,984.5,936.33,978.25,48.9125,13947854,0.0,32.99000000000001
AMZN,2017-09-08,975.4,980.59,960.37,965.9,48.295,10096102,0.0,-12.350000000000025
AMZN,2017-09-15,974.46,1000.0,974.22,986.79,49.3395,15380473,0.0,20.889999999999983
AMZN,2017-09-22,990.4,992.7922,954.42,955.1,47.755,13573544,0.0,-31.68999999999994
AMZN,2017-09-29,949.31,964.83,931.75,961.35,48.0675,16565198,0.0,6.25
AMZN,2017-10-06,964.0,995.75,950.37,989.58,49.479,14359378,0.0,28.230000000000015
AMZN,2017-10-13,993.24,1008.44,980.099,1002.94,50.147,14757261,0.0,13.360000000000014
AMZN,2017-10-20,1008.44,1022.31,980.24,982.91,49.1455,12110199,0.0,-20.030000000000086
AMZN,2017-10-27,986.73,1105.58,962.5,1100.95,55.0475,29132355,0.0,118.04000000000008
AMZN,2017-11-03,1095.01,1122.79,1086.87,1111.6,55.58,21012700,0.0,10.649999999999864
AMZN,2017-11-10,1109.15,1135.54,1108.77,1125.35,56.2675,14296475,0.0,13.75
AMZN,2017-11-17,1123.0,1139.9,1121.63,1129.88,56.494,14361098,0.0,4.5300000000002
AMZN,2017-11-24,1129.77,1186.84,1122.55,1186.0,59.3,11626802,0.0,56.11999999999989
AMZN,2017-12-01,1202.66,1213.41,1145.19,1162.35,58.1175,28944811,0.0,-23.65000000000009
AMZN,2017-12-08,1173.85,1175.2,1124.74,1162.0,58.1,18028380,0.0,-0.349999999999909
AMZN,2017-12-15,1164.6,1182.75,1157.0,1179.14,58.957,14620560,0.0,17.1400000000001
AMZN,2017-12-22,1187.37,1194.78,1167.64,1168.36,58.418,11237867,0.0,-10.7800000000002
AMZN,2017-12-29,1168.36,1190.1,1160.55,1169.47,58.4735,8172996,0.0,1.110000000000127
AMZN,2018-01-05,1172.0,1229.14,1170.51,1229.14,61.457,12063077,0.0,59.67000000000007
AMZN,2018-01-12,1236.0,1305.76,1232.03,1305.2,65.26,18919717,0.0,76.05999999999995
AMZN,2018-01-19,1323.0,1339.94,1280.88,1294.58,64.729,20613997,0.0,-10.620000000000118
AMZN,2018-01-26,1297.17,1402.53,1296.66,1402.05,70.1025,24962943,0.0,107.47000000000004
AMZN,2018-02-02,1409.18,1498.0,1385.14,1429.95,71.4975,36314815,0.0,27.90000000000009
AMZN,2018-02-09,1402.62,1460.99,1265.93,1339.6,66.98,50493569,0.0,-90.35000000000014
AMZN,2018-02-16,1364.67,1468.94,1344.01,1448.69,72.4345,28431302,0.0,109.09000000000016
AMZN,2018-02-23,1446.49,1503.49,1446.49,1500.0,75.0,21664631,0.0,51.309999999999945
AMZN,2018-03-02,1509.2,1528.7,1455.01,1500.25,75.0125,27466805,0.0,0.25
AMZN,2018-03-09,1494.24,1578.94,1481.0,1578.89,78.9445,21899362,0.0,78.6400000000001
AMZN,2018-03-16,1592.6,1617.54,1567.5,1571.68,78.584,24879145,0.0,-7.210000000000036
AMZN,2018-03-23,1554.53,1590.0,1495.36,1495.56,74.778,29572662,0.0,-76.12000000000012
AMZN,2018-03-29,1530.0,1575.97,1365.2,1447.34,72.367,38627335,0.0,-48.22000000000003
AMZN,2018-04-06,1417.62,1459.56,1352.88,1405.23,70.2615,39972840,0.0,-42.1099999999999
AMZN,2018-04-13,1425.03,1459.78,1402.57,1430.79,71.5395,18891177,0.0,25.559999999999945
AMZN,2018-04-20,1445.0,1568.52,1427.48,1527.49,76.3745,25215886,0.0,96.70000000000005
AMZN,2018-04-27,1546.69,1638.1,1415.02,1572.62,78.631,40401755,0.0,45.12999999999988
AMZN,2018-05-04,1582.5,1596.0,1546.02,1580.95,79.0475,22091913,0.0,8.330000000000155
AMZN,2018-05-11,1589.34,1615.6,1582.51,1602.91,80.1455,15588456,0.0,21.96000000000004
AMZN,2018-05-18,1604.0,1611.18,1565.22,1574.37,78.7185,14947710,0.0,-28.54000000000019
AMZN,2018-05-25,1585.0,1614.12,1566.34,1610.15,80.5075,14531141,0.0,35.7800000000002
AMZN,2018-06-01,1600.71,1646.73,1600.15,1641.54,82.077,13233549,0.0,31.389999999999876
AMZN,2018-06-08,1648.9,1714.5,1645.49,1683.99,84.1995,20163924,0.0,42.450000000000045
AMZN,2018-06-15,1681.51,1724.8,1680.59,1715.97,85.7985,15874289,0.0,31.980000000000015
AMZN,2018-06-22,1706.26,1763.1,1700.39,1715.67,85.7835,20746722,0.0,-0.2999999999999545
AMZN,2018-06-29,1702.51,1723.41,1646.31,1699.8,84.99,25843190,0.0,-15.870000000000118
AMZN,2018-07-06,1682.7,1725.0,1678.06,1710.63,85.5315,10996344,0.0,10.830000000000156
AMZN,2018-07-13,1724.05,1815.3,1716.23,1813.03,90.6515,18144097,0.0,102.39999999999986
AMZN,2018-07-20,1821.95,1858.88,1797.38,1813.7,90.685,24579497,0.0,0.6700000000000728
AMZN,2018-07-27,1812.21,1880.05,1769.99,1817.27,90.8635,31608848,0.0,3.5699999999999363
AMZN,2018-08-03,1827.33,1841.0,1739.32,1823.29,91.1645,24269298,0.0,6.019999999999982
AMZN,2018-08-10,1825.81,1914.57,1818.92,1886.3,94.315,19232616,0.0,63.00999999999999
AMZN,2018-08-17,1898.5,1925.0,1855.55,1882.22,94.111,25279670,0.0,-4.079999999999927
AMZN,2018-08-24,1890.57,1919.5,1866.06,1905.39,95.2695,15411966,0.0,23.170000000000076
AMZN,2018-08-31,1915.0,2025.57,1909.28,2012.71,100.6355,24683160,0.0,107.31999999999994
AMZN,2018-09-07,2026.5,2050.5,1935.21,1952.07,97.6035,26322992,0.0,-60.6400000000001
AMZN,2018-09-14,1971.0,2008.76,1917.0,1970.19,98.5095,21256029,0.0,18.12000000000012
AMZN,2018-09-21,1954.73,1958.2,1887.41,1915.01,95.7505,25386552,0.0,-55.180000000000064
AMZN,2018-09-28,1903.79,2026.52,1865.0,2003.0,100.15,21480120,0.0,87.99000000000001
AMZN,2018-10-05,2021.99,2033.19,1862.83,1889.65,94.4825,28201465,0.0,-113.34999999999992
AMZN,2018-10-12,1874.0,1902.0,1685.1,1788.61,89.4305,46535379,0.0,-101.0400000000002
AMZN,2018-10-19,1795.0,1845.0,1734.23,1764.03,88.2015,29373498,0.0,-24.579999999999927
AMZN,2018-10-26,1784.0,1809.5,1603.0,1642.81,82.1405,43401836,0.0,-121.22000000000004
AMZN,2018-11-02,1660.0,1697.44,1476.36,1665.53,83.2765,50807461,0.0,22.720000000000027
AMZN,2018-11-09,1657.57,1784.0,1596.36,1712.43,85.6215,30511366,0.0,46.90000000000009
AMZN,2018-11-16,1698.24,1708.55,1546.51,1593.41,79.6705,33719824,0.0,-119.01999999999998
AMZN,2018-11-23,1577.01,1581.19,1420.0,1502.06,75.103,27093246,0.0,-91.35000000000014
AMZN,2018-11-30,1539.0,1696.0,1524.22,1690.17,84.5085,32874685,0.0,188.11000000000013
AMZN,2018-12-07,1769.46,1778.34,1609.85,1629.13,81.4565,31922141,0.0,-61.03999999999997
AMZN,2018-12-14,1623.84,1704.99,1585.0,1591.91,79.5955,31975796,0.0,-37.22000000000003
AMZN,2018-12-21,1566.0,1584.53,1363.96,1377.45,68.8725,47777079,0.0,-214.46000000000004
AMZN,2018-12-28,1346.0,1513.47,1307.0,1478.02,73.901,36182781,0.0,100.56999999999994
AMZN,2019-01-04,1510.8,1594.0,1460.93,1575.39,78.7695,31095757,0.0,97.37000000000012
AMZN,2019-01-11,1602.31,1676.61,1589.19,1640.56,82.028,34417357,0.0,65.16999999999985
AMZN,2019-01-18,1615.0,1716.2,1595.15,1696.2,84.81,28600640,0.0,55.6400000000001
AMZN,2019-01-25,1681.0,1683.48,1610.2,1670.57,83.5285,20691630,0.0,-25.63000000000011
AMZN,2019-02-01,1643.59,1736.41,1590.72,1626.23,81.3115,37670866,0.0,-44.33999999999992
AMZN,2019-02-08,1623.0,1672.26,1566.76,1588.22,79.411,23606221,0.0,-38.00999999999999
AMZN,2019-02-15,1600.98,1656.38,1586.0,1607.95,80.3975,20200670,0.0,19.730000000000015
AMZN,2019-02-22,1601.0,1634.94,1600.56,1631.56,81.578,13598828,0.0,23.6099999999999
AMZN,2019-03-01,1641.45,1674.26,1615.1,1671.73,83.5865,16999869,0.0,40.17000000000007
AMZN,2019-03-08,1685.0,1709.43,1586.57,1620.8,81.04,23468912,0.0,-50.930000000000064
AMZN,2019-03-15,1626.12,1718.8,1626.01,1712.36,85.618,21540379,0.0,91.55999999999996
AMZN,2019-03-22,1712.7,1823.75,1712.63,1764.77,88.2385,30189632,0.0,52.41000000000008
AMZN,2019-03-29,1757.79,1805.77,1745.68,1780.75,89.0375,20658235,0.0,15.980000000000018
AMZN,2019-04-05,1800.11,1838.58,1798.73,1837.28,91.864,18931800,0.0,56.52999999999997
AMZN,2019-04-12,1833.23,1853.09,1825.11,1843.06,92.153,16200437,0.0,5.779999999999973
AMZN,2019-04-18,1842.0,1876.47,1818.9,1861.69,93.0845,12412440,0.0,18.63000000000011
AMZN,2019-04-26,1855.4,1951.0,1845.64,1950.63,97.5315,26221693,0.0,88.94000000000005
AMZN,2019-05-03,1949.0,1964.4,1881.87,1962.46,98.123,20988705,0.0,11.829999999999927
AMZN,2019-05-10,1917.98,1959.0,1856.0,1889.98,94.499,26424800,0.0,-72.48000000000002
AMZN,2019-05-17,1836.56,1917.51,1815.75,1869.0,93.45,24549599,0.0,-20.980000000000015
AMZN,2019-05-24,1852.69,1879.0,1804.2,1823.28,91.164,18533859,0.0,-45.72000000000003
AMZN,2019-05-31,1832.75,1849.27,1772.7,1775.07,88.7535,15244659,0.0,-48.21000000000004
AMZN,2019-06-07,1760.01,1806.25,1672.0,1804.03,90.2015,27515129,0.0,28.96000000000004
AMZN,2019-06-14,1822.0,1893.7,1818.0,1869.67,93.4835,17739009,0.0,65.6400000000001
AMZN,2019-06-21,1876.5,1935.2,1875.45,1911.3,95.565,16576146,0.0,41.62999999999988
AMZN,2019-06-28,1912.66,1916.86,1872.42,1893.63,94.6815,12916305,0.0,-17.669999999999845
AMZN,2019-07-05,1922.98,1945.9,1906.63,1942.91,97.1455,10173299,0.0,49.27999999999997
AMZN,2019-07-12,1934.12,2035.8,1928.25,2011.0,100.55,18988034,0.0,68.08999999999992
AMZN,2019-07-19,2021.4,2026.32,1951.55,1964.52,98.226,14848214,0.0,-46.48000000000002
AMZN,2019-07-26,1971.14,2001.3,1924.51,1943.05,97.1525,17306428,0.0,-21.470000000000027
AMZN,2019-08-02,1930.0,1932.23,1808.02,1823.24,91.162,21544341,0.0,-119.80999999999996
AMZN,2019-08-09,1770.22,1834.26,1748.78,1807.58,90.379,22236366,0.0,-15.660000000000082
AMZN,2019-08-16,1795.99,1831.74,1757.22,1792.57,89.6285,18738356,0.0,-15.009999999999993
AMZN,2019-08-23,1818.08,1829.58,1745.23,1749.62,87.481,14728655,0.0,-42.950000000000045
AMZN,2019-08-30,1766.91,1799.74,1743.51,1776.29,88.8145,14605849,0.0,26.670000000000076
AMZN,2019-09-06,1770.0,1842.0,1768.0,1833.51,91.6755,11695209,0.0,57.22000000000003
AMZN,2019-09-13,1841.0,1853.66,1805.34,1839.34,91.967,12840983,0.0,5.829999999999927
AMZN,2019-09-20,1824.02,1832.57,1780.92,1794.16,89.708,15878717,0.0,-45.17999999999984
AMZN,2019-09-27,1777.0,1795.71,1713.82,1725.45,86.2725,18828122,0.0,-68.71000000000004
AMZN,2019-10-04,1726.99,1755.6,1685.06,1739.65,86.9825,15383352,0.0,14.200000000000044
AMZN,2019-10-11,1731.63,1747.83,1705.0,1731.92,86.596,12904838,0.0,-7.730000000000018
AMZN,2019-10-18,1728.91,1798.85,1722.0,1757.51,87.8755,13765365,0.0,25.58999999999992
AMZN,2019-10-25,1769.66,1789.78,1695.0,1761.33,88.0665,21385988,0.0,3.819999999999936
AMZN,2019-11-01,1748.06,1797.45,1742.5,1791.44,89.572,13932587,0.0,30.110000000000127
AMZN,2019-11-08,1801.01,1815.06,1774.04,1785.88,89.294,11464532,0.0,-5.559999999999945
AMZN,2019-11-15,1778.0,1786.22,1732.86,1739.49,86.9745,13114185,0.0,-46.3900000000001
AMZN,2019-11-22,1738.3,1762.52,1722.71,1745.72,87.286,13052220,0.0,6.230000000000018
AMZN,2019-11-29,1753.25,1824.69,1753.24,1800.8,90.04,11639181,0.0,55.07999999999993
AMZN,2019-12-06,1804.4,1805.55,1740.0,1751.6,87.58,16089863,0.0,-49.200000000000045
AMZN,2019-12-13,1750.66,1768.99,1735.0,1760.94,88.047,12971309,0.0,9.340000000000146
AMZN,2019-12-20,1767.0,1802.97,1757.05,1786.5,89.325,18040959,0.0,25.559999999999945
AMZN,2019-12-27,1788.26,1901.4,1784.51,1869.8,93.49,15232192,0.0,83.29999999999995
AMZN,2020-01-03,1874.0,1898.01,1832.23,1874.97,93.7485,13990200,0.0,5.170000000000073
AMZN,2020-01-10,1860.0,1917.82,1860.0,1883.16,94.158,17743595,0.0,8.190000000000055
AMZN,2020-01-17,1891.31,1898.0,1855.09,1864.72,93.236,15753709,0.0,-18.44000000000005
AMZN,2020-01-24,1865.0,1902.5,1847.44,1861.64,93.082,13110822,0.0,-3.0799999999999272
AMZN,2020-01-31,1820.0,2055.72,1815.34,2008.72,100.436,30332660,0.0,147.07999999999993
AMZN,2020-02-07,2010.6,2098.53,2000.25,2079.28,103.964,23842907,0.0,70.56000000000017
AMZN,2020-02-14,2085.01,2185.95,2084.96,2134.87,106.7435,19774470,0.0,55.58999999999969
AMZN,2020-02-21,2125.02,2185.1,2088.0,2095.97,104.7985,13294317,0.0,-38.90000000000009
AMZN,2020-02-28,2003.18,2039.3,1811.13,1883.75,94.1875,35644283,0.0,-212.2199999999998
AMZN,2020-03-06,1906.49,1996.33,1869.5,1901.09,95.0545,29090851,0.0,17.339999999999918
AMZN,2020-03-13,1773.86,1894.27,1675.0,1785.0,89.25,40749312,0.0,-116.08999999999992
AMZN,2020-03-20,1641.51,1957.0,1626.03,1846.09,92.3045,49648484,0.0,61.08999999999992
AMZN,2020-03-27,1827.75,1956.49,1812.0,1900.1,95.005,33057657,0.0,54.00999999999999
AMZN,2020-04-03,1922.83,1993.02,1889.15,1906.59,95.3295,23317443,0.0,6.490000000000009
AMZN,2020-04-09,1936.0,2053.0,1930.02,2042.76,102.138,19520094,0.0,136.17000000000007
AMZN,2020-04-17,2040.0,2461.0,2038.0,2375.0,118.75,41638680,0.0,332.24
AMZN,2020-04-24,2389.95,2444.98,2279.66,2410.22,120.511,26364017,0.0,35.2199999999998
AMZN,2020-05-01,2443.2,2475.0,2258.19,2286.04,114.302,34813900,0.0,-124.17999999999984
AMZN,2020-05-08,2256.38,2387.24,2256.38,2379.61,118.9805,17833875,0.0,93.57000000000016
AMZN,2020-05-15,2374.7,2419.67,2337.8,2409.78,120.489,19000145,0.0,30.170000000000076
AMZN,2020-05-22,2404.35,2525.45,2384.01,2436.88,121.844,20666695,0.0,27.09999999999991
AMZN,2020-05-29,2458.0,2462.0,2330.0,2442.37,122.1185,15347563,0.0,5.489999999999782
AMZN,2020-06-05,2448.0,2507.54,2437.13,2483.0,124.15,14394114,0.0,40.63000000000011
AMZN,2020-06-12,2500.2,2722.35,2487.34,2545.02,127.251,25328869,0.0,62.01999999999998
AMZN,2020-06-19,2526.6,2697.43,2508.0,2675.01,133.7505,18693037,0.0,129.99000000000024
AMZN,2020-06-26,2684.5,2796.0,2669.0,2692.87,134.6435,21436533,0.0,17.859999999999673
AMZN,2020-07-02,2690.01,2955.56,2630.08,2890.3,144.515,20951198,0.0,197.4300000000003
AMZN,2020-07-10,2934.97,3215.0,2930.0,3200.0,160.0,29050860,0.0,309.6999999999998
AMZN,2020-07-17,3251.06,3344.29,2918.23,2961.97,148.0985,31854446,0.0,-238.0300000000002
AMZN,2020-07-24,3000.2,3240.58,2888.0,3008.91,150.4455,28958005,0.0,46.940000000000055
AMZN,2020-07-31,3062.0,3246.82,2995.76,3164.68,158.234,24482837,0.0,155.76999999999998
AMZN,2020-08-07,3180.51,3247.47,3101.21,3167.46,158.373,21575711,0.0,2.7800000000002
AMZN,2020-08-14,3170.31,3217.5211,3073.0,3148.02,157.401,16313326,0.0,-19.44000000000005
AMZN,2020-08-21,3173.12,3320.0,3154.1775,3284.72,164.236,19115341,0.0,136.69999999999982
AMZN,2020-08-28,3310.15,3453.0,3257.5608,3401.8,170.09,22329616,0.0,117.08000000000038
AMZN,2020-09-04,3408.99,3552.25,3111.13,3294.62,164.731,28536635,0.0,-107.18000000000028
AMZN,2020-09-11,3144.0,3349.89,3083.98,3116.22,155.811,21707603,0.0,-178.4000000000001
AMZN,2020-09-18,3172.9372,3187.39,2905.54,2954.91,147.7455,28423950,0.0,-161.30999999999997
AMZN,2020-09-25,2906.5,3133.99,2871.0,3095.13,154.7565,28864000,0.0,140.22000000000023
AMZN,2020-10-02,3148.85,3224.0,3117.1684,3125.0,156.25,23208684,0.0,29.86999999999989
AMZN,2020-10-09,3145.84,3288.99,3090.0,3286.65,164.3325,21253613,0.0,161.6500000000001
AMZN,2020-10-16,3349.94,3496.24,3160.0,3272.71,163.6355,31635612,0.0,-13.940000000000056
AMZN,2020-10-23,3299.61,3329.0,3121.94,3204.4,160.22,22004732,0.0,-68.30999999999995
AMZN,2020-10-30,3198.74,3291.66,3019.0,3036.15,151.8075,30773138,0.0,-168.25
AMZN,2020-11-06,3061.74,3366.8,2950.12,3311.37,165.5685,29430886,0.0,275.2199999999998
AMZN,2020-11-13,3231.03,3289.0,3019.4828,3128.81,156.4405,26282080,0.0,-182.55999999999997
AMZN,2020-11-20,3093.2,3189.25,3072.685,3099.4,154.97,16560655,0.0,-29.40999999999985
AMZN,2020-11-27,3116.6986,3216.19,3065.46,3195.34,159.767,14463046,0.0,95.94000000000004
AMZN,2020-12-04,3208.48,3248.95,3125.55,3162.58,158.129,17492424,0.0,
AMZN,2020-12-04,3208.48,3248.95,3125.55,3162.58,158.129,17492424,0.0,-32.76000000000022
AMZN,2020-12-11,3156.48,3184.13,3072.82,3116.42,155.821,16233336,0.0,-46.159999999999854
AMZN,2020-12-18,3143.0,3263.51,3126.0,3201.65,160.0825,21377156,0.0,85.23000000000002
AMZN,2020-12-24,3200.01,3226.9666,3166.0,3172.69,158.6345,9764331,0.0,-28.96000000000004
AMZN,2020-12-31,3194.0,3350.65,3172.69,3256.93,162.8465,16660177,0.0,84.23999999999978
AMZN,2021-01-08,3270.0,3272.0,3131.16,3182.7,159.135,18514101,0.0,-74.23000000000002
AMZN,2021-01-15,3148.01,3189.95,3086.0,3104.25,155.2125,17723802,0.0,-78.44999999999982
AMZN,2021-01-22,3107.0,3348.55,3096.0,3292.23,164.6115,16381942,0.0,187.98
AMZN,2021-01-29,3328.5,3363.89,3184.55,3206.2,160.31,18807935,0.0,-86.0300000000002
AMZN,2021-02-05,3242.36,3434.0,3235.025,3352.15,167.6075,24724178,0.0,145.95000000000027
AMZN,2021-02-12,3358.5,3364.9999,3233.31,3277.71,163.8855,13198676,0.0,-74.44000000000005
AMZN,2021-02-19,3254.05,3338.0,3245.75,3249.9,162.495,13175313,0.0,-27.809999999999945
AMZN,2021-02-26,3208.13,3232.3199,3036.7,3092.93,154.6465,19795218,0.0,-156.97000000000023
AMZN,2021-03-05,3127.89,3163.52,2881.0001,3000.46,150.023,20188579,0.0,-92.4699999999998
AMZN,2021-03-12,3015.0,3131.7843,2951.31,3089.49,154.4745,16425808,0.0,89.02999999999975
AMZN,2021-03-19,3074.57,3173.05,3016.63,3074.96,153.748,16858321,0.0,-14.529999999999744
AMZN,2021-03-26,3067.85,3182.0,2996.0,3052.03,152.6015,16554816,0.0,-22.92999999999984
AMZN,2021-04-01,3055.4394,3162.44,3028.445,3161.0,158.05,11117785,0.0,108.9699999999998
AMZN,2021-04-09,3173.0,3372.2,3161.24,3372.2,168.61,16372481,0.0,211.19999999999985
AMZN,2021-04-16,3355.21,3432.0,3326.0,3399.44,169.972,16162468,0.0,27.24000000000024
AMZN,2021-04-23,3390.33,3435.9333,3301.45,3340.88,167.044,13336845,0.0,-58.559999999999945
AMZN,2021-04-30,3348.0,3554.0,3330.94,3467.42,173.371,28031459,0.0,126.53999999999996
AMZN,2021-05-07,3484.73,3486.645,3247.2,3291.61,164.5805,24184259,0.0,-175.80999999999997
AMZN,2021-05-14,3282.32,3283.0,3127.37,3222.9,161.145,22076693,0.0,-68.71000000000004
AMZN,2021-05-21,3245.93,3312.0,3184.0,3203.08,160.154,15970098,0.0,-19.820000000000164
AMZN,2021-05-28,3215.5,3295.73,3210.4993,3223.07,161.1535,12960574,0.0,19.99000000000024
AMZN,2021-06-04,3243.495,3250.98,3184.03,3206.22,160.311,9092611,0.0,-16.850000000000364
AMZN,2021-06-11,3197.33,3366.58,3172.2,3346.83,167.3415,14381848,0.0,140.61000000000013
AMZN,2021-06-18,3346.83,3507.0,3335.5,3486.9,174.345,19532312,0.0,140.07000000000016
AMZN,2021-06-25,3476.42,3524.8599,3394.18,3401.46,170.073,17208549,0.0,-85.44000000000005
AMZN,2021-07-02,3416.0,3511.72,3409.4206,3510.98,175.549,11958974,0.0,109.51999999999998
AMZN,2021-07-09,3530.11,3759.9855,3529.0,3719.34,185.967,21001690,0.0,208.36000000000013
AMZN,2021-07-16,3744.0,3773.0782,3570.455,3573.63,178.6815,16943118,0.0,-145.71000000000004
AMZN,2021-07-23,3532.58,3666.11,3499.16,3656.64,182.832,15060908,0.0,83.00999999999976
AMZN,2021-07-30,3673.17,3712.08,3306.98,3327.59,166.3795,24334540,0.0,-329.0499999999997
AMZN,2021-08-06,3353.1,3391.0,3299.77,3344.94,167.247,14766350,0.0,17.34999999999991
AMZN,2021-08-13,3343.61,3358.0,3269.67,3293.97,164.6985,11866397,0.0,-50.970000000000255
AMZN,2021-08-20,3283.0,3300.0,3175.76,3199.95,159.9975,16662017,0.0,-94.01999999999998
AMZN,2021-08-27,3211.9,3352.32,3210.005,3349.63,167.4815,12001408,0.0,149.6800000000003
AMZN,2021-09-03,3357.425,3527.0,3355.22,3478.05,173.9025,16682486,0.0,128.42000000000007
AMZN,2021-09-10,3478.0,3549.99,3462.9055,3469.15,173.4575,10911058,0.0,-8.900000000000091
AMZN,2021-09-17,3482.8,3497.96,3402.01,3462.52,173.126,14663610,0.0,-6.630000000000109
AMZN,2021-09-24,3396.0,3429.26,3305.01,3425.52,171.276,14357066,0.0,-37.0
AMZN,2021-10-01,3371.5,3415.57,3255.94,3283.26,164.163,16310187,0.0,-142.25999999999976
AMZN,2021-10-08,3279.39,3325.746,3176.25,3288.62,164.431,14732534,0.0,5.359999999999673
AMZN,2021-10-15,3275.0,3410.42,3236.28,3409.02,170.451,13570821,0.0,120.40000000000008
AMZN,2021-10-22,3388.3576,3462.86,3331.3,3335.55,166.7775,12720409,0.0,-73.4699999999998
